Ecc,Colour1,Colour2,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,welcome.started,welcome.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_1.started,text_1.stopped,space_2.started,space_2.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,ccimage.started,ccimage.stopped,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,text_37.started,text_37.stopped,movie.started,movie.stopped,text.started,text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,text_3.started,text_3.stopped,space_3.started,space_3.stopped,text_4.started,text_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,line_size,calibrationline.started,calibrationline.stopped,text_5.started,text_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,space_4.started,space_4.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,space_5.started,space_5.stopped,instr_only.started,instr_only.stopped,text_6.started,text_6.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,space_7.started,space_7.stopped,instr_only_3.started,instr_only_3.stopped,text_8.started,text_8.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,space_6.started,space_6.stopped,instr_only_2.started,instr_only_2.stopped,text_7.started,text_7.stopped,center_cross.started,center_cross.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,space_11.started,space_11.stopped,instr_only_5.started,instr_only_5.stopped,text_13.started,text_13.stopped,center_cross_3.started,center_cross_3.stopped,black_square.started,black_square.stopped,text_14.started,text_14.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,space_8.started,space_8.stopped,instr_only_4.started,instr_only_4.stopped,text_11.started,text_11.stopped,center_cross_2.started,center_cross_2.stopped,black_square1.started,black_square1.stopped,text_12.started,text_12.stopped,white_ball2.started,white_ball2.stopped,key_resp_18.keys,key_resp_18.rt,key_resp_18.started,key_resp_18.stopped,space_17.started,space_17.stopped,instr_only_7.started,instr_only_7.stopped,text_44.started,text_44.stopped,key_resp_21.keys,key_resp_21.rt,key_resp_21.started,key_resp_21.stopped,space_18.started,space_18.stopped,instr_only_8.started,instr_only_8.stopped,text_45.started,text_45.stopped,white_ball1.started,white_ball1.stopped,black_square3.started,black_square3.stopped,text_19.started,text_19.stopped,text_20.started,text_20.stopped,white_ball12.started,white_ball12.stopped,text_21.started,text_21.stopped,text_22.started,text_22.stopped,white_ball13.started,white_ball13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,space_12.started,space_12.stopped,instr_only_6.started,instr_only_6.stopped,text_15.started,text_15.stopped,black_square2.started,black_square2.stopped,white_ball.started,white_ball.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.started,key_resp_19.stopped,ballposx,viewer_distance,text_39.started,text_39.stopped,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,text_38.started,text_38.stopped,text_40.started,text_40.stopped,space_16.started,space_16.stopped,key_resp_20.keys,key_resp_20.rt,key_resp_20.started,key_resp_20.stopped,text_41.started,text_41.stopped,text_42.started,text_42.stopped,text_43.started,text_43.stopped,stim1.started,stim1.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.started,key_resp_14.stopped,space_13.started,space_13.stopped,text_16.started,text_16.stopped,movie_2.started,movie_2.stopped,key_resp_15.keys,key_resp_15.rt,key_resp_15.started,key_resp_15.stopped,space_14.started,space_14.stopped,text_17.started,text_17.stopped,space_15.started,space_15.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.started,key_resp_17.stopped,movie_3.started,movie_3.stopped,text_18.started,text_18.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,intructioncircle_1.started,intructioncircle_1.stopped,instructioncircle_2.started,instructioncircle_2.stopped,instructioncircle_3.started,instructioncircle_3.stopped,instructioncircle_4.started,instructioncircle_4.stopped,instructioncircle_5.started,instructioncircle_5.stopped,insturctioncircle_6.started,insturctioncircle_6.stopped,instructioncircle_7.started,instructioncircle_7.stopped,instructioncircle_8.started,instructioncircle_8.stopped,instructioncircle_9.started,instructioncircle_9.stopped,space_9.started,space_9.stopped,text_9.started,text_9.stopped,space_10.started,space_10.stopped,text_10.started,text_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,Colour_1,Ecc,Circle.started,Circle.stopped,centre_cross4_2.started,centre_cross4_2.stopped,Colour_2,similarity,response_time,response1disk_5.started,response1disk_5.stopped,response2disk_5.started,response2disk_5.stopped,response3disk_5.started,response3disk_5.stopped,response4disk_5.started,response4disk_5.stopped,response5disk_5.started,response5disk_5.stopped,response6disk_5.started,response6disk_5.stopped,response7disk_5.started,response7disk_5.stopped,response8disk_5.started,response8disk_5.stopped,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,mouse_5.started,mouse_5.stopped,Circle_3.started,Circle_3.stopped,text_29.started,text_29.stopped,response1disk_10.started,response1disk_10.stopped,response2disk_10.started,response2disk_10.stopped,response3disk_10.started,response3disk_10.stopped,response4disk_10.started,response4disk_10.stopped,response5disk_10.started,response5disk_10.stopped,response6disk_10.started,response6disk_10.stopped,response7disk_10.started,response7disk_10.stopped,response8disk_10.started,response8disk_10.stopped,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_10.started,mouse_10.stopped,rectangle_8.started,rectangle_8.stopped,text_49.started,text_49.stopped,text_50.started,text_50.stopped,text_36.started,text_36.stopped,response1disk_7.started,response1disk_7.stopped,response2disk_7.started,response2disk_7.stopped,response3disk_7.started,response3disk_7.stopped,response4disk_7.started,response4disk_7.stopped,response5disk_7.started,response5disk_7.stopped,response6disk_7.started,response6disk_7.stopped,response7disk_7.started,response7disk_7.stopped,response8disk_7.started,response8disk_7.stopped,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.started,mouse_7.stopped,catchnumberprac,text_32.started,text_32.stopped,rectangle_5.started,rectangle_5.stopped,response1disk_6.started,response1disk_6.stopped,response2disk_6.started,response2disk_6.stopped,response3disk_6.started,response3disk_6.stopped,response4disk_6.started,response4disk_6.stopped,response5disk_6.started,response5disk_6.stopped,response6disk_6.started,response6disk_6.stopped,response7disk_6.started,response7disk_6.stopped,response8disk_6.started,response8disk_6.stopped,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.started,mouse_6.stopped,rectangle_4.started,rectangle_4.stopped,text_30.started,text_30.stopped,text_31.started,text_31.stopped,mouse_6.clicked_name,space_19.started,space_19.stopped,text_46.started,text_46.stopped,key_resp_22.keys,key_resp_22.rt,key_resp_22.started,key_resp_22.stopped,Colour1,Circle_1.started,Circle_1.stopped,centre_cross4.started,centre_cross4.stopped,Colour2,response1disk.started,response1disk.stopped,response2disk.started,response2disk.stopped,response3disk.started,response3disk.stopped,response4disk.started,response4disk.stopped,response5disk.started,response5disk.stopped,response6disk.started,response6disk.stopped,response7disk.started,response7disk.stopped,response8disk.started,response8disk.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse.started,mouse.stopped,Circle_2.started,Circle_2.stopped,text_23.started,text_23.stopped,response1disk_2.started,response1disk_2.stopped,response2disk_2.started,response2disk_2.stopped,response3disk_2.started,response3disk_2.stopped,response4disk_2.started,response4disk_2.stopped,response5disk_2.started,response5disk_2.stopped,response6disk_2.started,response6disk_2.stopped,response7disk_2.started,response7disk_2.stopped,response8disk_2.started,response8disk_2.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_2.started,mouse_2.stopped,rectangle.started,rectangle.stopped,text_25.started,text_25.stopped,text_24.started,text_24.stopped,text_33.started,text_33.stopped,response1disk_3.started,response1disk_3.stopped,response2disk_3.started,response2disk_3.stopped,response3disk_3.started,response3disk_3.stopped,response4disk_3.started,response4disk_3.stopped,response5disk_3.started,response5disk_3.stopped,response6disk_3.started,response6disk_3.stopped,response7disk_3.started,response7disk_3.stopped,response8disk_3.started,response8disk_3.stopped,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.started,mouse_3.stopped,catchnumber,catchtrialorder,text_26.started,text_26.stopped,rectangle_2.started,rectangle_2.stopped,mouse_3.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,102.27757368799939,None,space,1.6098763569971197,104.1872087429947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_29_1556,Simcolourproject_2stim_asymm_good,2020.1.2,59.81800658747053,
,,,,,,,,,,,,,,,,,,,,,105.85443948199827,None,107.80572305099486,None,105.85443948199827,None,space,0.4073773769996478,107.80572305099486,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_29_1556,Simcolourproject_2stim_asymm_good,2020.1.2,59.81800658747053,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.25599032599712,None,43.3,4.330000000000001,591.2240184757504,369.515011547344,108.25599032599712,None,117.04345306299365,None,117.04345306299365,None,space,3.297669624000264,117.04345306299365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_29_1556,Simcolourproject_2stim_asymm_good,2020.1.2,59.81800658747053,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.04345306299365,None,117.04345306299365,None,120.36252102699655,None,space,2.7706288269982906,120.36252102699655,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_29_1556,Simcolourproject_2stim_asymm_good,2020.1.2,59.81800658747053,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.60000000000002,120.36252102699655,None,123.16471691599872,None,space,1.4431681540008867,125.12999172199488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_29_1556,Simcolourproject_2stim_asymm_good,2020.1.2,59.81800658747053,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.12999172199488,None,space,1.0156334190032794,128.5654846959951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_29_1556,Simcolourproject_2stim_asymm_good,2020.1.2,59.81800658747053,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.5654846959951,None,126.59810040699813,None,126.59810040699813,None,space,0.45382920800329885,131.5672973969995,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_29_1556,Simcolourproject_2stim_asymm_good,2020.1.2,59.81800658747053,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.5672973969995,None,129.60171837099915,None,129.60171837099915,None,space,0.6738599349992,134.03523008899356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_29_1556,Simcolourproject_2stim_asymm_good,2020.1.2,59.81800658747053,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.03523008899356,None,132.06829686699348,None,132.06829686699348,None,132.06829686699348,None,space,1.4452510139963124,136.719821502993,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_29_1556,Simcolourproject_2stim_asymm_good,2020.1.2,59.81800658747053,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.719821502993,None,134.75192633799452,None,134.75192633799452,None,134.75192633799452,None,134.75192633799452,None,134.75192633799452,None,space,0.5137213820053148,140.17143038899667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,2020_Oct_29_1556,Simcolourproject_2stim_asymm_good,2020.1.2,59.81800658747053,
